Id,Name,Type,Property,VectorableProperty
610,Cells_Texture_Entropy_Mito_5_02,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 5 02
611,Cells_Texture_Entropy_Mito_10_03,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 10 03
612,Nuclei_Texture_Sumentropy_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumentropy Mito 10 02
613,Nuclei_Texture_Entropy_Mito_5_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 5 00
614,Cells_Texture_Entropy_Mito_5_03,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 5 03
615,Nuclei_Texture_Entropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 5 01
616,Cells_Texture_Entropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 20 02
617,Cells_Texture_Entropy_Mito_10_02,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 10 02
618,Nuclei_Texture_Sumentropy_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumentropy Mito 10 00
619,Cells_Texture_Entropy_Mito_10_01,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 10 01
620,Cells_Texture_Entropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 5 01
621,Cells_Texture_Entropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 20 00
622,Cytoplasm_Texture_Differencevariance_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 5 00
623,Cytoplasm_Texture_Differencevariance_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 5 03
624,Cytoplasm_Texture_Differencevariance_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 5 02
625,Cytoplasm_Texture_Differencevariance_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 5 01
626,Cytoplasm_Texture_Differencevariance_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 20 03
627,Cells_Texture_Differencevariance_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 5 03
628,Cytoplasm_Texture_Differencevariance_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 20 02
629,Cytoplasm_Texture_Differencevariance_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 20 01
630,Cells_Texture_Differencevariance_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 20 00
631,Cells_Texture_Differencevariance_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 5 02
632,Cells_Texture_Differencevariance_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 10 00
633,Cells_Texture_Differencevariance_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 20 02
634,Cells_Texture_Differencevariance_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 20 01
635,Cytoplasm_Texture_Differencevariance_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 10 02
636,Cells_Texture_Differencevariance_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 5 00
637,Cells_Texture_Differencevariance_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 5 01
638,Cytoplasm_Texture_Differencevariance_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 20 00
639,Cells_Texture_Differencevariance_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 10 01
640,Cytoplasm_Texture_Differencevariance_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 10 01
641,Cells_Texture_Differencevariance_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 20 03
642,Cells_Texture_Differencevariance_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 10 03
643,Cytoplasm_Texture_Differencevariance_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 10 00
644,Cells_Texture_Differencevariance_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture Differencevariance Bodipy 10 02
645,Cytoplasm_Texture_Differencevariance_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Differencevariance Bodipy 10 03
646,Cytoplasm_Texture_Infomeas1_Agp_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas1 Agp 10 01
647,Cytoplasm_Texture_Infomeas1_Agp_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas1 Agp 5 01
648,Cytoplasm_Texture_Infomeas1_Agp_10_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas1 Agp 10 03
649,Cells_Texture_Infomeas1_Agp_10_01,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 10 01
650,Cells_Texture_Infomeas1_Agp_10_02,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 10 02
651,Cells_Texture_Infomeas1_Agp_10_00,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 10 00
652,Cells_Texture_Infomeas1_Agp_5_01,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 5 01
653,Cells_Texture_Infomeas1_Agp_20_00,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 20 00
654,Cytoplasm_Texture_Infomeas1_Agp_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas1 Agp 10 00
655,Cytoplasm_Texture_Infomeas1_Agp_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas1 Agp 10 02
656,Cells_Texture_Infomeas1_Agp_20_02,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 20 02
657,Cells_Texture_Infomeas1_Agp_10_03,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 10 03
658,Cells_Texture_Infomeas1_Agp_5_03,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 5 03
659,Cytoplasm_Texture_Infomeas1_Agp_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas1 Agp 5 02
660,Cytoplasm_Texture_Infomeas1_Agp_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas1 Agp 5 00
661,Cells_Texture_Infomeas1_Agp_5_00,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 5 00
662,Cytoplasm_Texture_Infomeas1_Agp_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas1 Agp 5 03
663,Cells_Texture_Infomeas1_Agp_5_02,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 5 02
664,Cells_Texture_Infomeas1_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 10 01
665,Cells_Texture_Infomeas1_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 20 02
666,Cells_Texture_Infomeas1_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 10 02
667,Cells_Texture_Infomeas1_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 10 03
668,Cells_Texture_Infomeas1_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 20 00
669,Cells_Texture_Infomeas1_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 10 00
670,Nuclei_Texture_Infomeas1_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture Infomeas1 Bodipy 20 03
672,Cells_Texture_Infomeas2_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 5 03
673,Cells_Texture_Infomeas2_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 10 02
674,Cells_Texture_Infomeas1_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 20 01
675,Cells_Texture_Infomeas2_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 10 00
676,Cells_Texture_Infomeas2_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 5 00
677,Cells_Texture_Infomeas2_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 20 03
678,Cells_Texture_Infomeas1_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 20 03
679,Cells_Texture_Infomeas2_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 20 02
680,Nuclei_Texture_Infomeas1_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture Infomeas1 Bodipy 20 01
681,Cells_Texture_Infomeas2_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 20 00
682,Cells_Texture_Infomeas2_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 10 01
683,Cells_Texture_Infomeas2_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 10 03
684,Cells_Texture_Infomeas2_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 5 02
685,Cells_Texture_Infomeas2_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 20 01
686,Cells_Texture_Infomeas2_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas2 Bodipy 5 01
687,Cells_Texture_Infomeas1_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 5 02
688,Cells_Texture_Infomeas1_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 5 00
689,Cells_Texture_Infomeas1_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 5 03
690,Cells_Texture_Infomeas1_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture Infomeas1 Bodipy 5 01
691,Cells_Texture_Infomeas1_Dna_20_01,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas1 Dna 20 01
692,Cells_Texture_Infomeas1_Dna_20_03,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas1 Dna 20 03
693,Cells_Texture_Infomeas1_Mito_20_02,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas1 Mito 20 02
694,Cells_Texture_Infomeas1_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas1 Mito 20 00
695,Cells_Texture_Infomeas2_Dna_10_00,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 10 00
696,Cells_Texture_Infomeas2_Dna_10_02,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 10 02
697,Cells_Texture_Infomeas2_Dna_10_01,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 10 01
698,Cells_Texture_Infomeas2_Dna_10_03,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 10 03
699,Cells_Texture_Infomeas2_Dna_5_00,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 5 00
700,Cells_Texture_Infomeas2_Dna_5_01,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 5 01
701,Cells_Texture_Infomeas2_Dna_5_02,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 5 02
702,Cells_Texture_Infomeas2_Dna_5_03,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 5 03
703,Cells_Texture_Infomeas2_Mito_5_03,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 5 03
704,Cytoplasm_Texture_Infomeas2_Mito_5_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 5 03
705,Cytoplasm_Texture_Infomeas2_Mito_5_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 5 02
706,Cells_Texture_Infomeas2_Mito_10_00,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 10 00
707,Cells_Texture_Infomeas2_Mito_10_02,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 10 02
708,Cytoplasm_Texture_Infomeas2_Mito_5_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 5 01
709,Cytoplasm_Texture_Infomeas2_Mito_5_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 5 00
710,Cells_Texture_Infomeas2_Mito_5_02,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 5 02
711,Cells_Texture_Infomeas2_Mito_5_01,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 5 01
712,Cells_Texture_Infomeas2_Mito_5_00,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 5 00
713,Cytoplasm_Texture_Infomeas2_Mito_10_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 10 00
714,Cytoplasm_Texture_Infomeas2_Mito_10_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 10 03
715,Cytoplasm_Texture_Infomeas2_Mito_10_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 10 01
716,Cells_Texture_Infomeas2_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 20 00
717,Cells_Texture_Infomeas2_Mito_10_01,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 10 01
718,Cytoplasm_Texture_Infomeas2_Mito_10_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 10 02
719,Cells_Texture_Infomeas2_Mito_20_02,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 20 02
720,Cells_Texture_Infomeas2_Mito_20_01,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 20 01
721,Cytoplasm_Texture_Infomeas2_Mito_20_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 20 02
722,Cytoplasm_Texture_Infomeas2_Mito_20_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 20 03
723,Cytoplasm_Texture_Infomeas2_Mito_20_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 20 00
724,Cytoplasm_Texture_Infomeas2_Mito_20_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Infomeas2 Mito 20 01
725,Cells_Texture_Infomeas2_Mito_20_03,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas2 Mito 20 03
726,Cells_Texture_Inversedifferencemoment_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 10 01
727,Cells_Texture_Inversedifferencemoment_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 5 00
728,Cells_Texture_Inversedifferencemoment_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 5 03
729,Cells_Texture_Inversedifferencemoment_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 5 01
730,Cells_Texture_Inversedifferencemoment_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 10 03
731,Cells_Texture_Inversedifferencemoment_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 10 02
732,Cells_Texture_Inversedifferencemoment_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 10 00
733,Cells_Texture_Inversedifferencemoment_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 5 02
734,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 10 01
735,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 10 02
736,Cells_Texture_Inversedifferencemoment_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 20 02
737,Cells_Texture_Inversedifferencemoment_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 20 01
738,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 20 03
739,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 5 01
740,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 20 02
741,Cells_Texture_Inversedifferencemoment_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 20 00
742,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 5 03
743,Cells_Texture_Inversedifferencemoment_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture Inversedifferencemoment Bodipy 20 03
744,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 5 02
745,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 5 00
746,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 20 01
747,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 10 03
748,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 20 00
749,Cytoplasm_Texture_Inversedifferencemoment_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Inversedifferencemoment Bodipy 10 00
750,Cells_Texture_Sumaverage_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 20 02
751,Cells_Texture_Sumaverage_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 20 01
752,Cells_Texture_Sumaverage_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 20 03
753,Cells_Texture_Sumaverage_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 10 01
754,Cytoplasm_Texture_Sumaverage_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 10 01
755,Cells_Texture_Sumaverage_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 5 02
756,Cells_Texture_Sumaverage_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 5 01
757,Cytoplasm_Texture_Sumaverage_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 10 00
758,Cytoplasm_Texture_Sumaverage_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 10 02
759,Cells_Texture_Sumaverage_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 10 00
760,Cytoplasm_Texture_Sumaverage_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 5 03
761,Cells_Texture_Sumaverage_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 10 02
762,Cytoplasm_Texture_Sumaverage_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 20 02
763,Cells_Texture_Sumaverage_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 10 03
764,Cytoplasm_Texture_Sumaverage_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 5 02
765,Cytoplasm_Texture_Sumaverage_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 5 01
766,Cytoplasm_Texture_Sumaverage_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 5 00
767,Cytoplasm_Texture_Sumaverage_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 20 00
768,Cells_Texture_Sumaverage_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 20 00
769,Cytoplasm_Texture_Sumaverage_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 20 03
770,Cells_Texture_Sumaverage_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 5 03
771,Cells_Texture_Sumaverage_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture Sumaverage Bodipy 5 00
772,Cytoplasm_Texture_Sumaverage_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 10 03
773,Cytoplasm_Texture_Sumaverage_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumaverage Bodipy 20 01
774,Cells_Texture_Sumaverage_Dna_5_01,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 5 01
775,Cells_Texture_Sumaverage_Dna_20_00,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 20 00
776,Cells_Texture_Sumaverage_Dna_5_00,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 5 00
777,Cells_Texture_Sumaverage_Dna_20_03,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 20 03
778,Cells_Texture_Sumaverage_Dna_5_02,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 5 02
779,Cells_Texture_Sumaverage_Dna_10_01,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 10 01
780,Cells_Texture_Sumaverage_Dna_10_03,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 10 03
781,Cells_Texture_Sumaverage_Dna_5_03,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 5 03
782,Cells_Texture_Sumaverage_Dna_20_01,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 20 01
783,Cells_Texture_Sumaverage_Dna_20_02,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 20 02
784,Cells_Texture_Sumaverage_Dna_10_00,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 10 00
785,Cells_Texture_Sumaverage_Dna_10_02,LipocyteProfiler_Feature,DNA,Cells Texture Sumaverage Dna 10 02
786,Cytoplasm_Texture_Differenceentropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Differenceentropy Mito 20 00
787,Cells_Texture_Sumentropy_Mito_20_03,LipocyteProfiler_Feature,Mito,Cells Texture Sumentropy Mito 20 03
788,Cytoplasm_Texture_Differenceentropy_Mito_20_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Differenceentropy Mito 20 01
789,Cells_Texture_Sumentropy_Mito_20_01,LipocyteProfiler_Feature,Mito,Cells Texture Sumentropy Mito 20 01
790,Cells_Texture_Sumentropy_Mito_5_03,LipocyteProfiler_Feature,Mito,Cells Texture Sumentropy Mito 5 03
791,Cytoplasm_Texture_Sumentropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Sumentropy Mito 20 00
792,Cytoplasm_Texture_Sumentropy_Mito_10_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Sumentropy Mito 10 01
793,Cells_Texture_Sumentropy_Mito_5_00,LipocyteProfiler_Feature,Mito,Cells Texture Sumentropy Mito 5 00
794,Cytoplasm_Texture_Sumentropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Sumentropy Mito 20 02
795,Cytoplasm_Texture_Differenceentropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Differenceentropy Mito 20 02
796,Cytoplasm_Texture_Sumentropy_Mito_20_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Sumentropy Mito 20 03
797,Cytoplasm_Texture_Differenceentropy_Mito_20_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Differenceentropy Mito 20 03
798,Cells_Texture_Sumentropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Cells Texture Sumentropy Mito 20 02
799,Cells_Texture_Sumentropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture Sumentropy Mito 20 00
800,Cells_Texture_Sumentropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Cells Texture Sumentropy Mito 5 01
