Id,Name,Type,VectorableProperty
41606,Lumbar spine bone mineral density,Phenotype,Lumbar spine bone mineral density
41607,Alcohol and nicotine co-dependence,Phenotype,Alcohol and nicotine co-dependence
41608,Drug-induced Stevens-Johnson syndrome or toxic epidermal necrolysis (SJS/TEN),Phenotype,Drug-induced Stevens-Johnson syndrome or toxic epidermal necrolysis (SJS/TEN)
41609,C-reactive protein and white blood cell count,Phenotype,C-reactive protein and white blood cell count
41610,Thyroid hormone levels,Phenotype,Thyroid hormone levels
41611,Retinopathy in non-diabetics,Phenotype,Retinopathy in non-diabetics
41612,Alzheimer's disease (cognitive decline),Phenotype,Alzheimer's disease (cognitive decline)
41613,Periodontitis (Mean PAL),Phenotype,Periodontitis (Mean PAL)
41614,Periodontitis (PAL4Q3),Phenotype,Periodontitis (PAL4Q3)
41615,Periodontitis (CDC/AAP),Phenotype,Periodontitis (CDC/AAP)
41616,Response to tocilizumab in rheumatoid arthritis,Phenotype,Response to tocilizumab in rheumatoid arthritis
41617,Thyroid function,Phenotype,Thyroid function
41618,Thyroid peroxidase autoantibody levels in type 1 diabetes,Phenotype,Thyroid peroxidase autoantibody levels in type 1 diabetes
41619,Bilirubin levels,Phenotype,Bilirubin levels
41620,Autism spectrum disorder-- attention deficit-hyperactivity disorder-- bipolar disorder-- major depressive disorder-- and schizophrenia (combined),Phenotype,Autism spectrum disorder-- attention deficit-hyperactivity disorder-- bipolar disorder-- major depressive disorder-- and schizophrenia (combined)
41621,Electrocardiographic conduction measures,Phenotype,Electrocardiographic conduction measures
41622,Economic and political preferences,Phenotype,Economic and political preferences
41623,Economic and political preferences (environmentalism),Phenotype,Economic and political preferences (environmentalism)
41624,Crohn's disease and celiac disease,Phenotype,Crohn's disease and celiac disease
41625,Response to angiotensin II receptor blocker therapy,Phenotype,Response to angiotensin II receptor blocker therapy
41626,Economic and political preferences (immigration/crime),Phenotype,Economic and political preferences (immigration/crime)
41627,Nephropathy,Phenotype,Nephropathy
41628,White matter integrity,Phenotype,White matter integrity
41629,Hepatitis B (viral clearance),Phenotype,Hepatitis B (viral clearance)
41630,Dietary macronutrient intake,Phenotype,Dietary macronutrient intake
41631,Haptoglobin levels,Phenotype,Haptoglobin levels
41632,Restless legs syndrome,Phenotype,Restless legs syndrome
41633,Drug-induced liver injury (amoxicillin-clavulanate),Phenotype,Drug-induced liver injury (amoxicillin-clavulanate)
41634,Dialysis-related mortality,Phenotype,Dialysis-related mortality
41635,Antipsychotic drug-induced QTc interval prolongation,Phenotype,Antipsychotic drug-induced QTc interval prolongation
41636,Metabolic traits,Phenotype,Metabolic traits
41637,Immune reponse to smallpox (secreted IL-2),Phenotype,Immune reponse to smallpox (secreted IL-2)
41638,Immune reponse to smallpox (secreted IL-10),Phenotype,Immune reponse to smallpox (secreted IL-10)
41639,Immune reponse to smallpox (secreted IL-12p40),Phenotype,Immune reponse to smallpox (secreted IL-12p40)
41640,Immune response to smallpox vaccine (IL-6),Phenotype,Immune response to smallpox vaccine (IL-6)
41641,Immune reponse to smallpox (secreted IFN-alpha),Phenotype,Immune reponse to smallpox (secreted IFN-alpha)
41642,Response to mTOR inhibitor (everolimus),Phenotype,Response to mTOR inhibitor (everolimus)
41643,Response to mTOR inhibitor (rapamycin),Phenotype,Response to mTOR inhibitor (rapamycin)
41644,Primary tooth development (number of teeth),Phenotype,Primary tooth development (number of teeth)
41645,Primary tooth development (time to first tooth eruption),Phenotype,Primary tooth development (time to first tooth eruption)
41646,Coronary artery calcification,Phenotype,Coronary artery calcification
41647,Response to gemcitabine in pancreatic cancer,Phenotype,Response to gemcitabine in pancreatic cancer
41648,Crohn's disease and psoriasis,Phenotype,Crohn's disease and psoriasis
41649,Treatment response for severe sepsis,Phenotype,Treatment response for severe sepsis
41650,Osteoarthritis,Phenotype,Osteoarthritis
41651,Phospholipid levels (plasma),Phenotype,Phospholipid levels (plasma)
41652,Sphingolipid levels,Phenotype,Sphingolipid levels
41653,Response to TNF-alpha inhibitors in rheumatoid arthritis,Phenotype,Response to TNF-alpha inhibitors in rheumatoid arthritis
41654,Lp (a) levels,Phenotype,Lp (a) levels
41655,Paget's disease,Phenotype,Paget's disease
41656,Weight loss (gastric bypass surgery),Phenotype,Weight loss (gastric bypass surgery)
41657,Sexual dimorphism in anthropometric traits,Phenotype,Sexual dimorphism in anthropometric traits
41658,Adverse response to chemotherapy in breast cancer (alopecia) (cyclophosphamide+doxorubicin+/-5FU),Phenotype,Adverse response to chemotherapy in breast cancer (alopecia) (cyclophosphamide+doxorubicin+/-5FU)
41659,Adverse response to chemotherapy in breast cancer (alopecia) (paclitaxel),Phenotype,Adverse response to chemotherapy in breast cancer (alopecia) (paclitaxel)
41660,Kawasaki disease,Phenotype,Kawasaki disease
41661,vWF and FVIII levels,Phenotype,vWF and FVIII levels
41662,Alopecia areata,Phenotype,Alopecia areata
41663,Hepatitis B,Phenotype,Hepatitis B
41664,Nevirapine-induced rash,Phenotype,Nevirapine-induced rash
41665,HIV-1 viral setpoint,Phenotype,HIV-1 viral setpoint
41666,Graves' disease,Phenotype,Graves' disease
41667,Multiple myeloma (IgH translocation),Phenotype,Multiple myeloma (IgH translocation)
41668,HIV-1 susceptibility,Phenotype,HIV-1 susceptibility
41669,Bulimia nervosa,Phenotype,Bulimia nervosa
41670,Anorexia nervosa,Phenotype,Anorexia nervosa
41671,Eating disorders,Phenotype,Eating disorders
41672,Metabolite levels (Pyroglutamine),Phenotype,Metabolite levels (Pyroglutamine)
41673,Metabolite levels  (X-11787),Phenotype,Metabolite levels  (X-11787)
41674,Metabolite levels (Dihydroxy docosatrienoic acid),Phenotype,Metabolite levels (Dihydroxy docosatrienoic acid)
41675,Tetralogy of Fallot,Phenotype,Tetralogy of Fallot
41676,D-dimer levels,Phenotype,D-dimer levels
41677,Erectile dysfunction in type 1 diabetes,Phenotype,Erectile dysfunction in type 1 diabetes
41678,Corneal astigmatism,Phenotype,Corneal astigmatism
41679,Homeostasis model assessment of beta-cell function (dietary factor interaction),Phenotype,Homeostasis model assessment of beta-cell function (dietary factor interaction)
41680,Fasting insulin (dietary factor interaction),Phenotype,Fasting insulin (dietary factor interaction)
41681,Homeostasis model assessment of insulin resistance (dietary factor interaction),Phenotype,Homeostasis model assessment of insulin resistance (dietary factor interaction)
41682,Liver enzyme levels (alanine transaminase),Phenotype,Liver enzyme levels (alanine transaminase)
41683,Insulin resistance/response,Phenotype,Insulin resistance/response
41684,Orthostatic hypotension,Phenotype,Orthostatic hypotension
41685,Plasma omega-3 polyunsaturated fatty acid levels (alphalinolenic acid),Phenotype,Plasma omega-3 polyunsaturated fatty acid levels (alphalinolenic acid)
41686,Plasma omega-3 polyunsaturated fatty acid levels (docosapentaenoic acid),Phenotype,Plasma omega-3 polyunsaturated fatty acid levels (docosapentaenoic acid)
41687,Fasting blood insulin (BMI interaction),Phenotype,Fasting blood insulin (BMI interaction)
41688,Fasting blood glucose (BMI interaction),Phenotype,Fasting blood glucose (BMI interaction)
41689,Fasting blood insulin,Phenotype,Fasting blood insulin
41690,Fasting blood glucose,Phenotype,Fasting blood glucose
41691,Retinal vascular caliber,Phenotype,Retinal vascular caliber
41692,IgG glycosylation,Phenotype,IgG glycosylation
41693,Hemostatic factors and hematological phenotypes,Phenotype,Hemostatic factors and hematological phenotypes
41694,Arthritis (juvenile idiopathic),Phenotype,Arthritis (juvenile idiopathic)
41695,Brain structure (hippocampal volume),Phenotype,Brain structure (hippocampal volume)
41696,Corneal structure,Phenotype,Corneal structure
41697,Crohn's disease (time to surgery),Phenotype,Crohn's disease (time to surgery)
41698,F-cell distribution,Phenotype,F-cell distribution
41699,Select biomarker traits,Phenotype,Select biomarker traits
41700,Skin sensitivity to sun,Phenotype,Skin sensitivity to sun
41701,Red vs non-red hair color,Phenotype,Red vs non-red hair color
41702,Freckles,Phenotype,Freckles
41703,Blond vs. brown hair color,Phenotype,Blond vs. brown hair color
41704,Diabetes (gestational),Phenotype,Diabetes (gestational)
41705,Metabolic syndrome (bivariate traits),Phenotype,Metabolic syndrome (bivariate traits)
41706,HDL Cholesterol - Triglycerides (HDLC-TG),Phenotype,HDL Cholesterol - Triglycerides (HDLC-TG)
41707,Other erythrocyte phenotypes,Phenotype,Other erythrocyte phenotypes
41708,Prostate cancer (SNP x SNP interaction),Phenotype,Prostate cancer (SNP x SNP interaction)
41709,Anthropometric traits,Phenotype,Anthropometric traits
41710,Non-alcoholic fatty liver disease histology (AST),Phenotype,Non-alcoholic fatty liver disease histology (AST)
41711,RR interval (heart rate),Phenotype,RR interval (heart rate)
41712,Alcoholism (alcohol use disorder factor score),Phenotype,Alcoholism (alcohol use disorder factor score)
41713,Alcoholism (alcohol dependence factor score),Phenotype,Alcoholism (alcohol dependence factor score)
41714,Alzheimer's disease biomarkers,Phenotype,Alzheimer's disease biomarkers
41715,F-cell distribution in sickle cell anaemia,Phenotype,F-cell distribution in sickle cell anaemia
41716,Freckling,Phenotype,Freckling
41717,Common traits (Other),Phenotype,Common traits (Other)
41718,Eye color,Phenotype,Eye color
41719,Biomedical quantitative traits,Phenotype,Biomedical quantitative traits
41720,Liver enzyme levels,Phenotype,Liver enzyme levels
41721,Brain imaging in schizophrenia (dorsolateral prefrontal cortex interaction),Phenotype,Brain imaging in schizophrenia (dorsolateral prefrontal cortex interaction)
41722,Quantitative traits,Phenotype,Quantitative traits
41723,Type 2 diabetes nephropathy,Phenotype,Type 2 diabetes nephropathy
41724,Optic disc parameters,Phenotype,Optic disc parameters
41725,Inattentive symptoms,Phenotype,Inattentive symptoms
41726,Hyperactive-impulsive symptoms,Phenotype,Hyperactive-impulsive symptoms
41727,Age-related macular degeneration (smoking status interaction),Phenotype,Age-related macular degeneration (smoking status interaction)
41728,Age-related macular degeneration (extreme sampling),Phenotype,Age-related macular degeneration (extreme sampling)
41729,Brain structure,Phenotype,Brain structure
41730,Attention deficit hyperactivity disorder (time to onset),Phenotype,Attention deficit hyperactivity disorder (time to onset)
41731,Beta thalassemia/hemoglobin E disease,Phenotype,Beta thalassemia/hemoglobin E disease
41732,Response to interferon beta therapy,Phenotype,Response to interferon beta therapy
41733,Panic disorder,Phenotype,Panic disorder
41734,Folate pathway vitamin levels,Phenotype,Folate pathway vitamin levels
41736,Cognitive test performance,Phenotype,Cognitive test performance
41737,Echocardiographic traits,Phenotype,Echocardiographic traits
41738,Optic nerve measurement (rim area),Phenotype,Optic nerve measurement (rim area)
41739,Smooth-surface caries,Phenotype,Smooth-surface caries
41740,Carotenoid and tocopherol levels,Phenotype,Carotenoid and tocopherol levels
41741,Insulin-like growth factors,Phenotype,Insulin-like growth factors
41742,Thyroid stimulating hormone levels,Phenotype,Thyroid stimulating hormone levels
41743,Major CVD,Phenotype,Major CVD
41744,Leprosy,Phenotype,Leprosy
41745,Hip geometry,Phenotype,Hip geometry
41746,Tonometry,Phenotype,Tonometry
41747,Lymphoma,Phenotype,Lymphoma
41748,Myocardial infarction (early onset),Phenotype,Myocardial infarction (early onset)
41749,Brain lesion load,Phenotype,Brain lesion load
41750,Multiple sclerosis (severity),Phenotype,Multiple sclerosis (severity)
41751,Normalized brain volume,Phenotype,Normalized brain volume
41752,Weight,Phenotype,Weight
41753,Morbidity-free survival,Phenotype,Morbidity-free survival
41754,Hearing impairment,Phenotype,Hearing impairment
41755,Cardiovascular risk factors,Phenotype,Cardiovascular risk factors
41756,Cardiac structure and function,Phenotype,Cardiac structure and function
41757,Osteosarcoma,Phenotype,Osteosarcoma
41758,Pulmonary function (smoking interaction),Phenotype,Pulmonary function (smoking interaction)
41759,Diabetic retinopathy,Phenotype,Diabetic retinopathy
41760,Biochemical measures,Phenotype,Biochemical measures
41761,Sudden cardiac arrest,Phenotype,Sudden cardiac arrest
41762,Orofacial clefts (maternal alcohol consumption interaction),Phenotype,Orofacial clefts (maternal alcohol consumption interaction)
41763,Alcohol consumption (transferrin glycosylation),Phenotype,Alcohol consumption (transferrin glycosylation)
41764,Body mass in chronic obstructive pulmonary disease,Phenotype,Body mass in chronic obstructive pulmonary disease
41765,Cardiac hypertrophy,Phenotype,Cardiac hypertrophy
41766,Vitiligo (non-segmental),Phenotype,Vitiligo (non-segmental)
41767,Chronic kidney disease,Phenotype,Chronic kidney disease
41768,Radiation response,Phenotype,Radiation response
41769,Hoarding,Phenotype,Hoarding
41770,Anti-cyclic Citrullinated Peptide Antibody,Phenotype,Anti-cyclic Citrullinated Peptide Antibody
41771,Systolic blood pressure in sickle cell anemia,Phenotype,Systolic blood pressure in sickle cell anemia
41772,Hepatitis C induced liver fibrosis,Phenotype,Hepatitis C induced liver fibrosis
41773,Response to anti-retroviral therapy (ddI/d4T) in HIV-1 infection (Grade 3 peripheral neuropathy),Phenotype,Response to anti-retroviral therapy (ddI/d4T) in HIV-1 infection (Grade 3 peripheral neuropathy)
41774,Response to anti-retroviral therapy (ddI/d4T) in HIV-1 infection (Grade 2 peripheral neuropathy),Phenotype,Response to anti-retroviral therapy (ddI/d4T) in HIV-1 infection (Grade 2 peripheral neuropathy)
41775,Sjögren's syndrome,Phenotype,Sjögren's syndrome
41776,Electrodermal activity,Phenotype,Electrodermal activity
41777,Bone properties (heel),Phenotype,Bone properties (heel)
41778,Serum metabolite levels,Phenotype,Serum metabolite levels
41779,Esophageal squamous cell carcinoma,Phenotype,Esophageal squamous cell carcinoma
41780,Urinary uromodulin levels,Phenotype,Urinary uromodulin levels
41781,Bipolar disorder with mood-incongruent psychosis,Phenotype,Bipolar disorder with mood-incongruent psychosis
41782,Hashimoto thyroiditis versus Graves' disease,Phenotype,Hashimoto thyroiditis versus Graves' disease
