Id,Name,Type,VectorableProperty
19853,Globulin Levels,Phenotype,Globulin Levels
19858,Mgmt Methylation In Smokers,Phenotype,Mgmt Methylation In Smokers
19860,Non-Glioblastoma Glioma,Phenotype,Non-Glioblastoma Glioma
19865,T1 Freesurfer Pial Rh Supramarginal Area,Phenotype,T1 Freesurfer Pial Rh Supramarginal Area
19868,Unilateral Cleft Lip And Palate,Phenotype,Unilateral Cleft Lip And Palate
19870,Colonoscopy-Negative Controls Vs Population Controls,Phenotype,Colonoscopy-Negative Controls Vs Population Controls
19872,Alzheimer'S Disease (Late Onset),Phenotype,Alzheimer'S Disease (Late Onset)
19874,Free Cholesterol To Total Lipids Ratio In Large Hdl,Phenotype,Free Cholesterol To Total Lipids Ratio In Large Hdl
19877,Serum Levels Of Protein Stx8,Phenotype,Serum Levels Of Protein Stx8
19879,Col1A1/Omd Protein Level Ratio,Phenotype,Col1A1/Omd Protein Level Ratio
19880,Nicotine Dependence And Major Depression (Severity Of Comorbidity),Phenotype,Nicotine Dependence And Major Depression (Severity Of Comorbidity)
19883,Neurofibrillary Tangles,Phenotype,Neurofibrillary Tangles
19887,Free Cholesterol To Total Lipids In Small Vldl Percentage (Ukb Data Field 23602),Phenotype,Free Cholesterol To Total Lipids In Small Vldl Percentage (Ukb Data Field 23602)
19889,Ahsp/Blvrb Protein Level Ratio,Phenotype,Ahsp/Blvrb Protein Level Ratio
19893,Feeling Worry,Phenotype,Feeling Worry
19896,Uterine Fibroids And Heavy Menstrual Bleeding,Phenotype,Uterine Fibroids And Heavy Menstrual Bleeding
19898,Alcohol Consumption X Playing Computer Games Interaction,Phenotype,Alcohol Consumption X Playing Computer Games Interaction
19900,Blood Protein Levels In Cardiovascular Risk,Phenotype,Blood Protein Levels In Cardiovascular Risk
19902,Serum Vanadium Levels,Phenotype,Serum Vanadium Levels
19906,Idp Dmri Tbss L1 Uncinate Fasciculus L,Phenotype,Idp Dmri Tbss L1 Uncinate Fasciculus L
19912,Igd On Igd+ Cd24- B Cell,Phenotype,Igd On Igd+ Cd24- B Cell
19914,Hmbs/Pklr Protein Level Ratio,Phenotype,Hmbs/Pklr Protein Level Ratio
19916,Red Vs. Brown/Black Hair Color,Phenotype,Red Vs. Brown/Black Hair Color
19918,Phospholipids In Very Small Vldl (Ukb Data Field 23518),Phenotype,Phospholipids In Very Small Vldl (Ukb Data Field 23518)
19921,Serum Levels Of Protein St14,Phenotype,Serum Levels Of Protein St14
19924,Platelet Forward Scatter Distribution Width,Phenotype,Platelet Forward Scatter Distribution Width
19928,Regional Cortical Thickness (Paracentral),Phenotype,Regional Cortical Thickness (Paracentral)
19931,Total Phospholipid Levels In Lipoprotein Particles,Phenotype,Total Phospholipid Levels In Lipoprotein Particles
19932,Matrix Metalloproteinase-9 Levels,Phenotype,Matrix Metalloproteinase-9 Levels
19934,Severe Malaria,Phenotype,Severe Malaria
19937,Testasv_20 (Phascolarctobacterium) Prevalence,Phenotype,Testasv_20 (Phascolarctobacterium) Prevalence
19941,Tb-Lm Or Tblh-Bmd (Pleiotropy),Phenotype,Tb-Lm Or Tblh-Bmd (Pleiotropy)
19947,Serum Levels Of Protein Gp1Ba,Phenotype,Serum Levels Of Protein Gp1Ba
19949,Pyridoxate Levels In Elite Athletes,Phenotype,Pyridoxate Levels In Elite Athletes
19960,Gestational Length In Nulliparas,Phenotype,Gestational Length In Nulliparas
19963,Regional Cortical Thickness (Parstriangularis),Phenotype,Regional Cortical Thickness (Parstriangularis)
19968,C-C Motif Chemokine 8 Levels,Phenotype,C-C Motif Chemokine 8 Levels
19971,Vaginal Microbiome Relative Abundance (F_Mycoplasmataceae),Phenotype,Vaginal Microbiome Relative Abundance (F_Mycoplasmataceae)
19974,Anxiety,Phenotype,Anxiety
19976,Valine Levels,Phenotype,Valine Levels
19979,Triglycerides To Total Lipids In Small Vldl Percentage (Ukb Data Field 23603),Phenotype,Triglycerides To Total Lipids In Small Vldl Percentage (Ukb Data Field 23603)
19982,Serum Levels Of Protein Ercc4,Phenotype,Serum Levels Of Protein Ercc4
19986,Ovarian Cancer,Phenotype,Ovarian Cancer
19989,Sulfasalazine-Induced Agranulocytosis,Phenotype,Sulfasalazine-Induced Agranulocytosis
19991,Mosaic Loss Of Chromosome X,Phenotype,Mosaic Loss Of Chromosome X
19992,Myopia (Age Of Diagnosis),Phenotype,Myopia (Age Of Diagnosis)
19995,Dna Methylation Phenoage Acceleration,Phenotype,Dna Methylation Phenoage Acceleration
19997,Triglycerides To Total Lipids Ratio In Idl,Phenotype,Triglycerides To Total Lipids Ratio In Idl
19999,Serum Levels Of Protein Azgp1,Phenotype,Serum Levels Of Protein Azgp1
20000,Serum Levels Of Protein Ifna2,Phenotype,Serum Levels Of Protein Ifna2
20001,Serum Levels Of Protein Uts2,Phenotype,Serum Levels Of Protein Uts2
20011,Retinal Vascular Fractal Dimension,Phenotype,Retinal Vascular Fractal Dimension
20023,Pr Interval In Tripanosoma Cruzi Seropositivity,Phenotype,Pr Interval In Tripanosoma Cruzi Seropositivity
20028,Asthma-Chronic Obstructive  Pulmonary Disease Overlap Syndrome,Phenotype,Asthma-Chronic Obstructive  Pulmonary Disease Overlap Syndrome
20031,Decaffeinated Coffee Consumption And/Or Insomnia,Phenotype,Decaffeinated Coffee Consumption And/Or Insomnia
20033,Depressive Symptoms X Stressful Life Events Interaction (2Df Test),Phenotype,Depressive Symptoms X Stressful Life Events Interaction (2Df Test)
20036,Subjective Well-Being (Mtag),Phenotype,Subjective Well-Being (Mtag)
20038,Free Cholesterol To Total Lipids In Very Large Hdl Percentage (Ukb Data Field 23632),Phenotype,Free Cholesterol To Total Lipids In Very Large Hdl Percentage (Ukb Data Field 23632)
20042,Calsequestrin-2 Levels,Phenotype,Calsequestrin-2 Levels
20046,Clostridioides Difficle Infection,Phenotype,Clostridioides Difficle Infection
20048,Rate Of Cognitive Decline In Alzheimer'S Disease,Phenotype,Rate Of Cognitive Decline In Alzheimer'S Disease
20052,Height (Weighted Gwa),Phenotype,Height (Weighted Gwa)
20056,Diabetic Retinopathy,Phenotype,Diabetic Retinopathy
20060,Waist Circumference,Phenotype,Waist Circumference
20066,Leg Fat Mass And Leg Lean Mass (Pleiotropy),Phenotype,Leg Fat Mass And Leg Lean Mass (Pleiotropy)
20068,Otu99_558 (Bacteroidales) Prevalence,Phenotype,Otu99_558 (Bacteroidales) Prevalence
20071,Sucrose Liking,Phenotype,Sucrose Liking
20073,Sitting Height Ratio,Phenotype,Sitting Height Ratio
20075,Phospholipids In Large Hdl,Phenotype,Phospholipids In Large Hdl
20076,Cholesterol To Total Lipids In Medium Ldl Percentage (Ukb Data Field 23620),Phenotype,Cholesterol To Total Lipids In Medium Ldl Percentage (Ukb Data Field 23620)
20077,Response To Exercise (Triglyceride Level Interaction),Phenotype,Response To Exercise (Triglyceride Level Interaction)
20082,Linoleic Acid Levels,Phenotype,Linoleic Acid Levels
20085,Ddt Metabolite (Ddt O-P') Levels,Phenotype,Ddt Metabolite (Ddt O-P') Levels
20087,Hydantoin-5-Propionic Acid Levels,Phenotype,Hydantoin-5-Propionic Acid Levels
20089,Response To Abacavir-Containing Treatment In Hiv-1 Infection (Virologic Failure),Phenotype,Response To Abacavir-Containing Treatment In Hiv-1 Infection (Virologic Failure)
20091,Thyroid Peroxidase Antibody Levels In Pregnancy,Phenotype,Thyroid Peroxidase Antibody Levels In Pregnancy
20093,Non-Small Cell Lung Cancer,Phenotype,Non-Small Cell Lung Cancer
20098,Cognitive Performance (Global Cognitive Function) (Longitudinal),Phenotype,Cognitive Performance (Global Cognitive Function) (Longitudinal)
20101,Baseline Memory X Sex Interaction,Phenotype,Baseline Memory X Sex Interaction
20104,Colorectal Cancer X Estrogen-Progesterone Hormone Therapy Interaction (2Df Test),Phenotype,Colorectal Cancer X Estrogen-Progesterone Hormone Therapy Interaction (2Df Test)
20107,Large Hdl Particle Concentration,Phenotype,Large Hdl Particle Concentration
20113,Acne Vulgaris,Phenotype,Acne Vulgaris
20115,Depression Severity  X Hours Spent Watching Television Interaction,Phenotype,Depression Severity  X Hours Spent Watching Television Interaction
20117,Parental Longevity (Mother'S Age At Death),Phenotype,Parental Longevity (Mother'S Age At Death)
20121,Cholesteryl Ester Levels In Small Hdl,Phenotype,Cholesteryl Ester Levels In Small Hdl
20126,Taurolithocholate 3-Sulfate Levels In Elite Athletes,Phenotype,Taurolithocholate 3-Sulfate Levels In Elite Athletes
20128,Metabolic Biomarkers (Multivariate Analysis),Phenotype,Metabolic Biomarkers (Multivariate Analysis)
20130,Morningness,Phenotype,Morningness
20132,3-Hydroxypropylmercapturic Acid Levels In Smokers,Phenotype,3-Hydroxypropylmercapturic Acid Levels In Smokers
20139,Adverse Response To Drug,Phenotype,Adverse Response To Drug
20141,Rfmri Connectivity (Ica100 Edge 912),Phenotype,Rfmri Connectivity (Ica100 Edge 912)
20143,Gamma-Glutamyltryptophan Levels In Elite Athletes,Phenotype,Gamma-Glutamyltryptophan Levels In Elite Athletes
20146,Cognitive Function,Phenotype,Cognitive Function
20154,Asthma-Copd Overlap Syndrome,Phenotype,Asthma-Copd Overlap Syndrome
20159,Cognitive Function (Delayed Memory),Phenotype,Cognitive Function (Delayed Memory)
20162,Median Relapse-Independent Longitudinal Age-Related Multiple Sclerosis Severity Score In Relapse-Onset Multiple Sclerosis,Phenotype,Median Relapse-Independent Longitudinal Age-Related Multiple Sclerosis Severity Score In Relapse-Onset Multiple Sclerosis
20164,1-Myristoyl-2-Linoleoyl-Gpc (14:0/18:2) Levels,Phenotype,1-Myristoyl-2-Linoleoyl-Gpc (14:0/18:2) Levels
20167,Total Cholesterol Levels In Large Hdl,Phenotype,Total Cholesterol Levels In Large Hdl
20169,Depressed Affect,Phenotype,Depressed Affect
20171,Rostral Anterior Cingulate Cortex Volume,Phenotype,Rostral Anterior Cingulate Cortex Volume
20174,Hippocampal Volume,Phenotype,Hippocampal Volume
20184,Scarlet Fever,Phenotype,Scarlet Fever
20189,E3 Ubiquitin-Protein Ligase Smurf1 Levels,Phenotype,E3 Ubiquitin-Protein Ligase Smurf1 Levels
20191,Fractional Excretion Of Metabolites In Chronic Kidney Disease,Phenotype,Fractional Excretion Of Metabolites In Chronic Kidney Disease
20193,Corneal Resistance Factor (Mtag),Phenotype,Corneal Resistance Factor (Mtag)
20198,Pork Consumption,Phenotype,Pork Consumption
20203,Human Milk Oligosaccharide Concentration (Fucodisialyllacto-N-Hexaose),Phenotype,Human Milk Oligosaccharide Concentration (Fucodisialyllacto-N-Hexaose)
20204,Alzheimer'S Disease Or Family History Of Alzheimer'S Disease,Phenotype,Alzheimer'S Disease Or Family History Of Alzheimer'S Disease
20206,Sphingomyelin (D18:1/20:0-- D16:1/22:0) Levels,Phenotype,Sphingomyelin (D18:1/20:0-- D16:1/22:0) Levels
20211,Phospholipids To Total Lipids Ratio In Idl,Phenotype,Phospholipids To Total Lipids Ratio In Idl
20216,Postprandial Phospholipid Levels In Very Small Vldl,Phenotype,Postprandial Phospholipid Levels In Very Small Vldl
20220,Cholesteryl Esters To Total Lipids Ratio In Very Small Vldl,Phenotype,Cholesteryl Esters To Total Lipids Ratio In Very Small Vldl
20223,Phospholipid Levels In Small Vldl,Phenotype,Phospholipid Levels In Small Vldl
20225,Body Mass Index X Age Interaction,Phenotype,Body Mass Index X Age Interaction
20226,Calcium-Binding Protein 7 Levels,Phenotype,Calcium-Binding Protein 7 Levels
20227,Vitamin D Levels,Phenotype,Vitamin D Levels
20229,Plasma Glycosyl Ceramide (D18:1/20:0-- D16:1/22:0)* Levels In Chronic Kidney Disease,Phenotype,Plasma Glycosyl Ceramide (D18:1/20:0-- D16:1/22:0)* Levels In Chronic Kidney Disease
20234,Amyloid Beta Positivity In Normal Cognition,Phenotype,Amyloid Beta Positivity In Normal Cognition
20235,Ldl Cholesterol Levels X Alcohol Consumption (Drinkers Vs Non-Drinkers) Interaction (2Df),Phenotype,Ldl Cholesterol Levels X Alcohol Consumption (Drinkers Vs Non-Drinkers) Interaction (2Df)
20239,Kallikrein-11 Levels,Phenotype,Kallikrein-11 Levels
20242,Macular Thickness,Phenotype,Macular Thickness
20244,Immature Fraction Of Reticulocytes,Phenotype,Immature Fraction Of Reticulocytes
20247,Smoking Intensity (Cotinine Levels/Cigarettes Per Day),Phenotype,Smoking Intensity (Cotinine Levels/Cigarettes Per Day)
20248,Total Concentration Of 19 Human Milk Oligosaccharides,Phenotype,Total Concentration Of 19 Human Milk Oligosaccharides
20252,14-3-3 Protein Zeta/Delta Levels (Ywhaz.5858.6.5),Phenotype,14-3-3 Protein Zeta/Delta Levels (Ywhaz.5858.6.5)
20254,Corneocyte Area,Phenotype,Corneocyte Area
20256,Cholesteryl Esters In Medium Ldl (Ukb Data Field 23541),Phenotype,Cholesteryl Esters In Medium Ldl (Ukb Data Field 23541)
20260,Hematological And Biochemical Traits,Phenotype,Hematological And Biochemical Traits
20262,Cholesteryl Esters To Total Lipids In Small Vldl Percentage (Ukb Data Field 23601),Phenotype,Cholesteryl Esters To Total Lipids In Small Vldl Percentage (Ukb Data Field 23601)
20265,Brain Imaging,Phenotype,Brain Imaging
20266,Ldl (Standard Gwa),Phenotype,Ldl (Standard Gwa)
20268,Free Cholesterol To Total Lipids Ratio In Chylomicrons And Extremely Large Vldl,Phenotype,Free Cholesterol To Total Lipids Ratio In Chylomicrons And Extremely Large Vldl
20270,Covid-19 (Severe Vs Population),Phenotype,Covid-19 (Severe Vs Population)
20274,Kallikrein-7 Levels,Phenotype,Kallikrein-7 Levels
20279,Microtubule-Associated Proteins 1A/1B Light Chain 3 Beta 2 Levels,Phenotype,Microtubule-Associated Proteins 1A/1B Light Chain 3 Beta 2 Levels
20287,Apolipoprotein E (Isoform E2) Levels,Phenotype,Apolipoprotein E (Isoform E2) Levels
20290,Cd209 Antigen (Analyte X22576.1) Levels,Phenotype,Cd209 Antigen (Analyte X22576.1) Levels
20292,Tyrosine-Protein Kinase Lck Levels (Lck.4560.34.2),Phenotype,Tyrosine-Protein Kinase Lck Levels (Lck.4560.34.2)
20303,Myeloid Cell Surface Antigen Cd33 Levels,Phenotype,Myeloid Cell Surface Antigen Cd33 Levels
20305,Serum Levels Of Protein Ywhaq,Phenotype,Serum Levels Of Protein Ywhaq
20308,Resistin Levels,Phenotype,Resistin Levels
20311,Total Bilirubin Levels,Phenotype,Total Bilirubin Levels
20313,Phospholipids To Total Lipids In Medium Vldl Percentage (Ukb Data Field 23594),Phenotype,Phospholipids To Total Lipids In Medium Vldl Percentage (Ukb Data Field 23594)
20314,Hepatic Lipid Content In Extreme Obesity,Phenotype,Hepatic Lipid Content In Extreme Obesity
20316,Oleoyl Leucine Levels,Phenotype,Oleoyl Leucine Levels
20319,Phosphatidylcholine (36:0) Levels,Phenotype,Phosphatidylcholine (36:0) Levels
20321,Triglyceride Levels In Vldl,Phenotype,Triglyceride Levels In Vldl
20324,Ldl Cholesterol Levels (Ukb Data Field 23405),Phenotype,Ldl Cholesterol Levels (Ukb Data Field 23405)
20328,Alzheimer'S Disease In Hypertension,Phenotype,Alzheimer'S Disease In Hypertension
20329,Phosphatidylinositol (16:0_20:3) (A) Levels,Phenotype,Phosphatidylinositol (16:0_20:3) (A) Levels
20331,X-16654 Levels,Phenotype,X-16654 Levels
20333,Total Lipids In Idl,Phenotype,Total Lipids In Idl
20338,Uric Acid Clearance,Phenotype,Uric Acid Clearance
20340,Cholesteryl Esters To Total Lipids Ratio In Small Ldl,Phenotype,Cholesteryl Esters To Total Lipids Ratio In Small Ldl
20344,Triglyceride Levels In Large Vldl,Phenotype,Triglyceride Levels In Large Vldl
20347,Lithostathine-1-Alpha Levels,Phenotype,Lithostathine-1-Alpha Levels
20350,Bladder Cancer,Phenotype,Bladder Cancer
20352,Free Cholesterol Levels In Small Vldl,Phenotype,Free Cholesterol Levels In Small Vldl
20355,Lutropin Subunit Beta Levels,Phenotype,Lutropin Subunit Beta Levels
20362,Opioid Analgesic Dose Requirement In Cancer Pain Treatment,Phenotype,Opioid Analgesic Dose Requirement In Cancer Pain Treatment
20367,Duodenal Ulcer,Phenotype,Duodenal Ulcer
20371,Neuritic Plaque,Phenotype,Neuritic Plaque
20374,Ldlr/Pcsk9 Protein Level Ratio,Phenotype,Ldlr/Pcsk9 Protein Level Ratio
20377,Sulfate Levels,Phenotype,Sulfate Levels
20380,Uromodulin Level In Chronic Kidney Disease With Hypertension And No Diabetes (9451_20),Phenotype,Uromodulin Level In Chronic Kidney Disease With Hypertension And No Diabetes (9451_20)
20387,Fms-Related Tyrosine Kinase 3 Ligand Levels,Phenotype,Fms-Related Tyrosine Kinase 3 Ligand Levels
20390,Prostate-Specific Antigen Levels (Conditioned On Lead Snps),Phenotype,Prostate-Specific Antigen Levels (Conditioned On Lead Snps)
20392,Cerebral Amyloid Deposition (Pet Imaging),Phenotype,Cerebral Amyloid Deposition (Pet Imaging)
20394,Linoleoyl-Arachidonoyl-Glycerol (18:2/20:4) [2] Levels,Phenotype,Linoleoyl-Arachidonoyl-Glycerol (18:2/20:4) [2] Levels
20395,Ceramide (D18:2/20:0) Levels,Phenotype,Ceramide (D18:2/20:0) Levels
20397,Ceramide (D19:1/26:0) Levels,Phenotype,Ceramide (D19:1/26:0) Levels
20399,Fasting Total Cholesterol In Very Large Hdl,Phenotype,Fasting Total Cholesterol In Very Large Hdl
20402,Whole Brain Restricted Directional Diffusion (Multivariate Analysis),Phenotype,Whole Brain Restricted Directional Diffusion (Multivariate Analysis)
20404,Spontaneous Preterm Birth (Maternal Effect),Phenotype,Spontaneous Preterm Birth (Maternal Effect)
20406,Balding Type 1,Phenotype,Balding Type 1
20408,Fasting Very Large Hdl Particle Concentration,Phenotype,Fasting Very Large Hdl Particle Concentration
20410,Triglyceride Levels In Current Drinkers,Phenotype,Triglyceride Levels In Current Drinkers
20413,Total Lipids In Small Ldl (Ukb Data Field 23545),Phenotype,Total Lipids In Small Ldl (Ukb Data Field 23545)
20417,Waist-To-Hip Ratio Adjusted For Bmi (Age >50),Phenotype,Waist-To-Hip Ratio Adjusted For Bmi (Age >50)
20423,Triglycerides To Total Lipids In Large Hdl Percentage (Ukb Data Field 23638),Phenotype,Triglycerides To Total Lipids In Large Hdl Percentage (Ukb Data Field 23638)
20425,Ceramide (D18:1/26:0) Levels,Phenotype,Ceramide (D18:1/26:0) Levels
20428,Sphingomyelin(41:2)_[M+H]1+ Levels,Phenotype,Sphingomyelin(41:2)_[M+H]1+ Levels
20432,Putamen Volume,Phenotype,Putamen Volume
20436,Blood Sugar Levels,Phenotype,Blood Sugar Levels
20438,Concentration Of Vldl Particles,Phenotype,Concentration Of Vldl Particles
20446,Ceramide (D20:1/24:1) Levels,Phenotype,Ceramide (D20:1/24:1) Levels
20449,Measles,Phenotype,Measles
20452,Sphingomyelin (D18:0/20:0-- D16:0/22:0) Levels In Elite Athletes,Phenotype,Sphingomyelin (D18:0/20:0-- D16:0/22:0) Levels In Elite Athletes
20458,Ceramide(40:0)_[M-H]1- Levels,Phenotype,Ceramide(40:0)_[M-H]1- Levels
20460,Sphingomyelin(37:1)_[M-Ch3]1- Levels,Phenotype,Sphingomyelin(37:1)_[M-Ch3]1- Levels
20463,Information Processing Speed,Phenotype,Information Processing Speed
20465,Sphingomyelin(37:1)_[M+H]1+ Levels,Phenotype,Sphingomyelin(37:1)_[M+H]1+ Levels
20468,Fasting Insulin,Phenotype,Fasting Insulin
20472,Cobalt Levels,Phenotype,Cobalt Levels
20480,Phospholipid Levels In Small Hdl,Phenotype,Phospholipid Levels In Small Hdl
20485,Retinal Nerve Fibre Layer (Rnfl) Thickness,Phenotype,Retinal Nerve Fibre Layer (Rnfl) Thickness
20488,Anti-Thyroglobulin (Tgab) Levels In Hashimoto'S Thyroiditis,Phenotype,Anti-Thyroglobulin (Tgab) Levels In Hashimoto'S Thyroiditis
20490,Idp Dmri Tbss L2 Superior Cerebellar Peduncle L,Phenotype,Idp Dmri Tbss L2 Superior Cerebellar Peduncle L
20492,Sphingomyelin(39:1)_[M+H]1+ Levels,Phenotype,Sphingomyelin(39:1)_[M+H]1+ Levels
20494,Cpxm1/Hbegf Protein Level Ratio,Phenotype,Cpxm1/Hbegf Protein Level Ratio
20496,Subcortical Volume (Min-P),Phenotype,Subcortical Volume (Min-P)
20501,Cystatin-C Levels,Phenotype,Cystatin-C Levels
20504,Heptachlor Epoxide Levels,Phenotype,Heptachlor Epoxide Levels
20509,Matrilin-4 Levels,Phenotype,Matrilin-4 Levels
20513,Waist-To-Hip Ratio Adjusted For Bmi (Age <50),Phenotype,Waist-To-Hip Ratio Adjusted For Bmi (Age <50)
20515,Age At First Birth,Phenotype,Age At First Birth
20517,Ribavirin-Induced Anemia In Chronic Hepatitis C,Phenotype,Ribavirin-Induced Anemia In Chronic Hepatitis C
20525,Erosive Tooth Wear (Severe Vs Non-Severe),Phenotype,Erosive Tooth Wear (Severe Vs Non-Severe)
20531,Sphingomyelin (D43:1) Levels,Phenotype,Sphingomyelin (D43:1) Levels
20535,Placental Weight (Fetal Genotype-- Adjusted For Sex And Gestational Age),Phenotype,Placental Weight (Fetal Genotype-- Adjusted For Sex And Gestational Age)
20539,Cleft Lip (With Or Without Cleft Palate) Or Cleft Palate,Phenotype,Cleft Lip (With Or Without Cleft Palate) Or Cleft Palate
20545,Vaginal Microbiome Presence (C_Actinobacteria),Phenotype,Vaginal Microbiome Presence (C_Actinobacteria)
20549,Free Cholesterol In Medium Vldl,Phenotype,Free Cholesterol In Medium Vldl
20552,Cerebrospinal Ab1-42 Levels In Normal Cognition,Phenotype,Cerebrospinal Ab1-42 Levels In Normal Cognition
20554,Cholesteryl Esters In Very Large Vldl (Ukb Data Field 23492),Phenotype,Cholesteryl Esters In Very Large Vldl (Ukb Data Field 23492)
20556,Platelet Side Scatter Distribution Width,Phenotype,Platelet Side Scatter Distribution Width
20561,Intraocular Pressure,Phenotype,Intraocular Pressure
20564,Sphingomyelin (D38:0) Levels,Phenotype,Sphingomyelin (D38:0) Levels
20569,F-Chocolate/Coffee Liking (Derived Food-Liking Factor),Phenotype,F-Chocolate/Coffee Liking (Derived Food-Liking Factor)
20577,Triglyceride Levels In Non-Type 2 Diabetes,Phenotype,Triglyceride Levels In Non-Type 2 Diabetes
20580,Nsfl1C/Rwdd1 Protein Level Ratio,Phenotype,Nsfl1C/Rwdd1 Protein Level Ratio
20591,Cholesterol Levels X Vegetarianism Interaction,Phenotype,Cholesterol Levels X Vegetarianism Interaction
20607,Cyclothymic Temperament,Phenotype,Cyclothymic Temperament
20617,Ccn2/Dkk1 Protein Level Ratio,Phenotype,Ccn2/Dkk1 Protein Level Ratio
20619,Chronic Kidney Disease,Phenotype,Chronic Kidney Disease
20621,Covid-19 (Severe Vs Population) X Sex Interaction (Joint Test),Phenotype,Covid-19 (Severe Vs Population) X Sex Interaction (Joint Test)
20623,Neurocognitive Measure (Immediate Recall) In Obsessive-Compulsive Disorder,Phenotype,Neurocognitive Measure (Immediate Recall) In Obsessive-Compulsive Disorder
20629,Daytime Sleep Phenotypes,Phenotype,Daytime Sleep Phenotypes
20633,Ankylosing Spondylitis,Phenotype,Ankylosing Spondylitis
20638,L1-L4 Bone Mineral Density X Serum Urate Levels Interaction,Phenotype,L1-L4 Bone Mineral Density X Serum Urate Levels Interaction
20652,Spontaneous Preterm Birth Without Premature Rupture Of Membranes,Phenotype,Spontaneous Preterm Birth Without Premature Rupture Of Membranes
20655,Catechol Sulfate Levels In Elite Athletes,Phenotype,Catechol Sulfate Levels In Elite Athletes
20662,R-6-Hydroxywarfarin Levels,Phenotype,R-6-Hydroxywarfarin Levels
20670,Externalizing Behaviour (Multivariate Analysis),Phenotype,Externalizing Behaviour (Multivariate Analysis)
20673,Plasma Betaine Levels In Chronic Kidney Disease,Phenotype,Plasma Betaine Levels In Chronic Kidney Disease
20677,Takayasu Arteritis,Phenotype,Takayasu Arteritis
20681,Vaginal Microbiome Metacyc Pathway (Pwy-7234|Inosine-5'-Phosphate Biosynthesis Iii),Phenotype,Vaginal Microbiome Metacyc Pathway (Pwy-7234|Inosine-5'-Phosphate Biosynthesis Iii)
20684,Monocyte Side Scatter,Phenotype,Monocyte Side Scatter
20693,Covid-19 Death (Death Vs Tested And Survived),Phenotype,Covid-19 Death (Death Vs Tested And Survived)
20695,Interferon Alpha/Beta Receptor 1 (Analyte X9183.7) Levels,Phenotype,Interferon Alpha/Beta Receptor 1 (Analyte X9183.7) Levels
20697,Serum 25-Hydroxyvitamin D Levels,Phenotype,Serum 25-Hydroxyvitamin D Levels
20705,Collagen Alpha-2(Vi) Chain Levels,Phenotype,Collagen Alpha-2(Vi) Chain Levels
20707,Hearing Aid Use,Phenotype,Hearing Aid Use
20712,Isthmus-Cingulate Cortex Volume,Phenotype,Isthmus-Cingulate Cortex Volume
20714,Maximum Habitual Alcohol Consumption,Phenotype,Maximum Habitual Alcohol Consumption
20716,Dll1/Nbl1 Protein Level Ratio,Phenotype,Dll1/Nbl1 Protein Level Ratio
20719,Trefoil Factor 1 Levels,Phenotype,Trefoil Factor 1 Levels
20724,Osteoarthritis (Self-Reported),Phenotype,Osteoarthritis (Self-Reported)
20726,Ccn3/Col6A3 Protein Level Ratio,Phenotype,Ccn3/Col6A3 Protein Level Ratio
20728,Metabolonic Lactone Sulfate Levels,Phenotype,Metabolonic Lactone Sulfate Levels
20731,Allergic Disease,Phenotype,Allergic Disease
20736,Cognitive Function (Processing Speed) X Major Depressive Disorder Interaction (2Df),Phenotype,Cognitive Function (Processing Speed) X Major Depressive Disorder Interaction (2Df)
20739,Inflammatory Skin Disease,Phenotype,Inflammatory Skin Disease
20742,Triamcinolone Acetonide-Induced Ocular Hypertension,Phenotype,Triamcinolone Acetonide-Induced Ocular Hypertension
20745,Never Eat Eggs Vs No Eggs Restrictions (Ukb Data Field 6144),Phenotype,Never Eat Eggs Vs No Eggs Restrictions (Ukb Data Field 6144)
20747,Transforming Growth Factor Beta Receptor Type 3 Levels,Phenotype,Transforming Growth Factor Beta Receptor Type 3 Levels
20749,Anorectal Malformation,Phenotype,Anorectal Malformation
20753,Depressive Symptoms (Mtag),Phenotype,Depressive Symptoms (Mtag)
20756,Cirrhosis,Phenotype,Cirrhosis
20759,5--6-Dihydrothymine Levels,Phenotype,5--6-Dihydrothymine Levels
20761,Nonalcoholic Fatty Liver Disease (Imputed),Phenotype,Nonalcoholic Fatty Liver Disease (Imputed)
20768,Forns Index In High Alcohol Intake,Phenotype,Forns Index In High Alcohol Intake
20770,1-Palmitoyl-2-Oleoyl-Gpc (16:0/18:1) Levels In Elite Athletes,Phenotype,1-Palmitoyl-2-Oleoyl-Gpc (16:0/18:1) Levels In Elite Athletes
20772,Apom/Mcam Protein Level Ratio,Phenotype,Apom/Mcam Protein Level Ratio
20776,Esophageal Squamous Cell Carcinoma,Phenotype,Esophageal Squamous Cell Carcinoma
20778,Trihexosylcermide (D18:1/22:0) Levels,Phenotype,Trihexosylcermide (D18:1/22:0) Levels
20780,N-Trimethyl 5-Aminovalerate Levels In Elite Athletes,Phenotype,N-Trimethyl 5-Aminovalerate Levels In Elite Athletes
20783,Spherical Equivalent,Phenotype,Spherical Equivalent
20786,Igg Digalactosylation Phenotypes (Multivariate Analysis),Phenotype,Igg Digalactosylation Phenotypes (Multivariate Analysis)
20787,Minimum Measurement Of Hepatic Fat,Phenotype,Minimum Measurement Of Hepatic Fat
20789,Urate Levels In Lean Individuals,Phenotype,Urate Levels In Lean Individuals
20791,Baff-R On Switched Memory B Cell,Phenotype,Baff-R On Switched Memory B Cell
20794,Idp Dmri Tbss L3 Sagittal Stratum R,Phenotype,Idp Dmri Tbss L3 Sagittal Stratum R
