FromID,ToID,Relation_value,Relation_type,Relation_Context_ClinicalPhase,FromType,ToType
6958,26824,protein kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26551,26825,G protein-coupled receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
5719,26826,MAP kinase phosphatase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
10141,26827,PPAR receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
26828,26829,dehydropeptidase inhibitor,MoA,Launched,Gene,Chemical_Compound
6567,26831,integrin antagonist,MoA,Phase 3,Gene,Chemical_Compound
13890,26831,integrin antagonist,MoA,Phase 3,Gene,Chemical_Compound
3004,26833,phosphodiesterase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
11307,26833,phosphodiesterase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
7103,26833,phosphodiesterase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
12418,26834,phosphodiesterase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12939,26834,phosphodiesterase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
9069,26836,transient receptor potential channel agonist,MoA,Preclinical,Gene,Chemical_Compound
25660,26837,adrenergic receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25804,26837,adrenergic receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25918,26837,adrenergic receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
26311,26843,guanylate cyclase activator,MoA,Phase 2,Gene,Chemical_Compound
26313,26843,guanylate cyclase activator,MoA,Phase 2,Gene,Chemical_Compound
26844,26845,leukotriene receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25554,26846,serotonin receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
26848,26849,P glycoprotein inhibitor,MoA,Preclinical,Gene,Chemical_Compound
10608,26850,aldose reductase inhibitor|TRPV agonist,MoA,Preclinical,Gene,Chemical_Compound
26768,26851,CAR antagonist,MoA,Preclinical,Gene,Chemical_Compound
26852,26851,CAR antagonist,MoA,Preclinical,Gene,Chemical_Compound
10141,26851,CAR antagonist,MoA,Preclinical,Gene,Chemical_Compound
5898,26853,metalloproteinase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
26058,26853,metalloproteinase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
26059,26853,metalloproteinase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
3521,26853,metalloproteinase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
11446,26853,metalloproteinase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
26305,26853,metalloproteinase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
25602,26853,metalloproteinase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
25541,26856,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25544,26856,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25614,26856,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25961,26856,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25596,26856,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
14160,26857,glutamate receptor potentiator,MoA,Preclinical,Gene,Chemical_Compound
14968,26857,glutamate receptor potentiator,MoA,Preclinical,Gene,Chemical_Compound
25573,26858,adrenergic receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
26425,26860,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
26861,26860,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
26862,26860,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25980,26860,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
26863,26860,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
26138,26864,nitric oxide stimulant,MoA,Phase 1,Gene,Chemical_Compound
25554,26865,serotonin receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
25554,26866,serotonin receptor agonist,MoA,Withdrawn,Gene,Chemical_Compound
25596,26866,serotonin receptor agonist,MoA,Withdrawn,Gene,Chemical_Compound
25855,26866,serotonin receptor agonist,MoA,Withdrawn,Gene,Chemical_Compound
25955,26866,serotonin receptor agonist,MoA,Withdrawn,Gene,Chemical_Compound
26852,26870,constitutive androstane receptor (CAR) agonist,MoA,Preclinical,Gene,Chemical_Compound
2742,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
14671,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4603,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26874,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26875,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25677,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26876,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4546,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
13223,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26222,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
11012,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12759,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26877,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
3032,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
14897,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8994,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
10043,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
11214,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25928,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
6099,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26878,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26879,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15786,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
11622,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
5392,26873,coagulation factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25855,26880,serotonin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
13758,26881,actin related protein inhibitor,MoA,Preclinical,Gene,Chemical_Compound
10115,26881,actin related protein inhibitor,MoA,Preclinical,Gene,Chemical_Compound
9000,26881,actin related protein inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8752,26881,actin related protein inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15017,26881,actin related protein inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8759,26881,actin related protein inhibitor,MoA,Preclinical,Gene,Chemical_Compound
5396,26881,actin related protein inhibitor,MoA,Preclinical,Gene,Chemical_Compound
11600,26882,NFkB pathway inhibitor,MoA,Phase 1,Gene,Chemical_Compound
7355,26882,NFkB pathway inhibitor,MoA,Phase 1,Gene,Chemical_Compound
14325,26883,casein kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25598,26884,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25640,26884,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25641,26884,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25642,26884,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25645,26884,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25648,26884,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25872,26894,chelating agent,MoA,Withdrawn,Gene,Chemical_Compound
13040,26895,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25613,26895,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25614,26895,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25961,26895,histamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
26120,26905,potassium channel blocker,MoA,Phase 2,Gene,Chemical_Compound
5402,26905,potassium channel blocker,MoA,Phase 2,Gene,Chemical_Compound
7020,26915,monoamine oxidase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
26079,26920,potassium channel activator,MoA,Preclinical,Gene,Chemical_Compound
25918,26922,adrenergic receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
26923,26922,adrenergic receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
14357,26922,adrenergic receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
26924,26922,adrenergic receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
25604,26925,p38 MAPK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4449,26925,p38 MAPK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25992,26926,glutamate receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
25990,26926,glutamate receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
15548,26926,glutamate receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
25994,26926,glutamate receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
12907,26927,EGFR inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25636,26928,Bruton's tyrosine kinase (BTK) inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4203,26929,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25824,26930,sodium channel blocker,MoA,Phase 1,Gene,Chemical_Compound
25826,26930,sodium channel blocker,MoA,Phase 1,Gene,Chemical_Compound
15921,26963,adenylyl cyclase activator,MoA,Phase 2,Gene,Chemical_Compound
12009,26963,adenylyl cyclase activator,MoA,Phase 2,Gene,Chemical_Compound
6908,26964,beta-secretase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
7640,26965,DNA dependent protein kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
7453,26965,DNA dependent protein kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25878,26969,cannabinoid receptor inverse agonist,MoA,Preclinical,Gene,Chemical_Compound
7333,26970,PKC inhibitor|protein tyrosine kinase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
4909,26970,PKC inhibitor|protein tyrosine kinase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
7333,26971,mineralocorticoid receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
15076,26971,mineralocorticoid receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
12016,26971,mineralocorticoid receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
7292,26974,androgen receptor antagonist,MoA,Phase 3,Gene,Chemical_Compound
13234,26975,MAPK-interacting kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
13234,26976,MAPK-interacting kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12212,26979,glycogen phosphorylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26118,26980,potassium channel blocker,MoA,Preclinical,Gene,Chemical_Compound
26034,26981,corticotropin releasing factor receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
26058,26982,matrix metalloprotease inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26059,26982,matrix metalloprotease inhibitor,MoA,Preclinical,Gene,Chemical_Compound
3521,26982,matrix metalloprotease inhibitor,MoA,Preclinical,Gene,Chemical_Compound
11446,26982,matrix metalloprotease inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25602,26982,matrix metalloprotease inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26008,26983,cholesteryl ester transfer protein inhibitor,MoA,Phase 1,Gene,Chemical_Compound
12616,26984,acetyl-CoA carboxylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
9763,26984,acetyl-CoA carboxylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25633,26985,PDGFR tyrosine kinase receptor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
7392,26985,PDGFR tyrosine kinase receptor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12302,26985,PDGFR tyrosine kinase receptor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
13590,26986,EGFR inhibitor|protein tyrosine kinase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
8337,26987,PPAR receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
12212,26988,glycogen phosphorylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25551,26989,serotonin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25552,26990,serotonin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25876,26991,cannabinoid receptor antagonist,MoA,Phase 3,Gene,Chemical_Compound
12473,26992,tachykinin antagonist,MoA,Phase 2,Gene,Chemical_Compound
26993,26994,carboxypeptidase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26995,26994,carboxypeptidase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26996,26997,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
15528,26998,bromodomain inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25998,26999,tumor necrosis factor release inhibitor,MoA,Phase 2,Gene,Chemical_Compound
11100,27000,histone lysine methyltransferase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15528,27001,bromodomain inhibitor,MoA,Preclinical,Gene,Chemical_Compound
11100,27002,histone lysine methyltransferase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
13824,27003,pyruvate dehydrogenase inhibitor,MoA,Phase 3,Gene,Chemical_Compound
25652,27004,glutamate receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
11142,27004,glutamate receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
4203,27004,glutamate receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
14160,27004,glutamate receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
14968,27004,glutamate receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
10043,27005,macrophage migration inhibiting factor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
5185,27010,PDGFR tyrosine kinase receptor inhibitor,MoA,Phase 3,Gene,Chemical_Compound
25632,27010,PDGFR tyrosine kinase receptor inhibitor,MoA,Phase 3,Gene,Chemical_Compound
25633,27010,PDGFR tyrosine kinase receptor inhibitor,MoA,Phase 3,Gene,Chemical_Compound
7392,27010,PDGFR tyrosine kinase receptor inhibitor,MoA,Phase 3,Gene,Chemical_Compound
12302,27010,PDGFR tyrosine kinase receptor inhibitor,MoA,Phase 3,Gene,Chemical_Compound
12683,27014,MTH1 inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8551,27018,acetylcholinesterase inhibitor|STAT inhibitor,MoA,Preclinical,Gene,Chemical_Compound
9645,27019,CDK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25958,27020,dopamine receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25729,27021,fructose biphosphate inhibitor,MoA,Phase 2,Gene,Chemical_Compound
12477,27022,integrin antagonist,MoA,Phase 2,Gene,Chemical_Compound
25655,27023,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
26058,27024,metalloproteinase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
26059,27024,metalloproteinase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
3521,27024,metalloproteinase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
11446,27024,metalloproteinase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25602,27024,metalloproteinase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
6908,27025,beta-secretase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
8859,27026,toll-like receptor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
27027,27028,toll-like receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
27029,27028,toll-like receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
12907,27030,EGFR inhibitor,MoA,Phase 1,Gene,Chemical_Compound
13590,27030,EGFR inhibitor,MoA,Phase 1,Gene,Chemical_Compound
8344,27031,apoptosis inhibitor,MoA,Phase 1,Gene,Chemical_Compound
9941,27032,PI3K inhibitor,MoA,Phase 2,Gene,Chemical_Compound
5177,27032,PI3K inhibitor,MoA,Phase 2,Gene,Chemical_Compound
26183,27033,smoothened receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
27034,27033,smoothened receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
10922,27033,smoothened receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
7625,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
10748,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
7555,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
25675,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
25676,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
25677,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
26681,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
26682,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
25594,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
25808,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
11040,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
9531,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
26059,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
25602,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
25942,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
7829,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
25665,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
25832,27035,cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor,MoA,Launched,Gene,Chemical_Compound
3105,27036,JAK inhibitor,MoA,Phase 1,Gene,Chemical_Compound
11600,27036,JAK inhibitor,MoA,Phase 1,Gene,Chemical_Compound
5775,27036,JAK inhibitor,MoA,Phase 1,Gene,Chemical_Compound
14233,27037,sigma receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
25726,27038,adenosine receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
4215,27039,aldehyde dehydrogenase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
5770,27040,PKA activator,MoA,Preclinical,Gene,Chemical_Compound
11536,27041,casein kinase inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
6700,27041,casein kinase inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
3594,27041,casein kinase inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
2826,27041,casein kinase inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
25660,27045,adrenergic receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25551,27045,adrenergic receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25553,27045,adrenergic receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
9528,27051,protein synthesis inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26401,27056,ATPase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
