Id,Name,Type
5737,SYM-2081,Chemical Compound
5738,SYM-2206,Chemical Compound
5739,synephrine,Chemical Compound
5740,S1P1-agonist-III,Chemical Compound
5741,S18986,Chemical Compound
5742,S26948,Chemical Compound
5743,S4,Chemical Compound
5744,T-0070907,Chemical Compound
5745,T-0156,Chemical Compound
5746,T-0901317,Chemical Compound
5747,T-5224,Chemical Compound
5748,T-5601640,Chemical Compound
5749,T-62,Chemical Compound
5750,TA-01,Chemical Compound
5751,tabimorelin,Chemical Compound
5752,tacalcitol,Chemical Compound
5753,tacedinaline,Chemical Compound
5754,tacrine,Chemical Compound
5755,tacrolimus,Chemical Compound
5756,tadalafil,Chemical Compound
5757,TTR,Gene
5758,tafamidis-meglumine,Chemical Compound
5759,tafluprost,Chemical Compound
5760,tagatose,Chemical Compound
5761,TAK-063,Chemical Compound
5762,TAK-220,Chemical Compound
5763,TAK-285,Chemical Compound
5764,TAK-593,Chemical Compound
5765,TAK-632,Chemical Compound
5766,TAK-715,Chemical Compound
5767,TAK-733,Chemical Compound
5768,TAK-875,Chemical Compound
5769,TAK-901,Chemical Compound
5770,TAK-960,Chemical Compound
5771,talabostat,Chemical Compound
5772,taladegib,Chemical Compound
5773,talampanel,Chemical Compound
5774,talarozole,Chemical Compound
5775,talazoparib,Chemical Compound
5776,talinolol,Chemical Compound
5777,talipexole,Chemical Compound
5778,talmapimod,Chemical Compound
5779,talnetant,Chemical Compound
5780,talniflumate,Chemical Compound
5781,talopram,Chemical Compound
5782,taltirelin,Chemical Compound
5783,tamibarotene,Chemical Compound
5784,EBP,Gene
5785,tamoxifen,Chemical Compound
5786,tamsulosin,Chemical Compound
5787,tanaproget,Chemical Compound
5788,tandospirone,Chemical Compound
5789,tandutinib,Chemical Compound
5790,PDGFD,Gene
5791,tanespimycin,Chemical Compound
5792,tannic-acid,Chemical Compound
5793,tanshinone-I,Chemical Compound
5794,tanshinone-IIA,Chemical Compound
5795,taprenepag,Chemical Compound
5796,tarafenacin,Chemical Compound
5797,taranabant,Chemical Compound
5798,targinine,Chemical Compound
5799,tariquidar,Chemical Compound
5800,TAS-103,Chemical Compound
5801,taselisib,Chemical Compound
5802,tasimelteon,Chemical Compound
5803,tasquinimod,Chemical Compound
5804,CEL,Gene
5805,taurocholate,Chemical Compound
5806,taxifolin,Chemical Compound
5807,tazarotene,Chemical Compound
5808,tazemetostat,Chemical Compound
5809,TBOA-(DL),Chemical Compound
5810,TC-A-2317,Chemical Compound
5811,MAP3K5,Gene
5812,TC-ASK-10,Chemical Compound
5813,MAP3K6,Gene
5814,TC-E-5002,Chemical Compound
5815,KDM5A,Gene
5816,TC-E-5006,Chemical Compound
5817,TC-F-2,Chemical Compound
5818,FPR2,Gene
5819,TC-FPR-43,Chemical Compound
5820,TC-G-1000,Chemical Compound
5821,TC-G-1004,Chemical Compound
5822,TC-G-1005,Chemical Compound
5823,GPR39,Gene
5824,TC-G-1008,Chemical Compound
5825,TC-H-106,Chemical Compound
5826,TC-I-15,Chemical Compound
5827,TC-I-2000,Chemical Compound
5828,TC-I-2014,Chemical Compound
5829,LPAR5,Gene
5830,TC-LPA5-4,Chemical Compound
5831,TC-Mps1-12,Chemical Compound
5832,TC-N-1752,Chemical Compound
5833,TC-NTR1-17,Chemical Compound
5834,TC-O-9311,Chemical Compound
5835,TC-OT-39,Chemical Compound
5836,OXT,Gene
5837,TC-S-7003,Chemical Compound
5838,TC-S-7004,Chemical Compound
5839,TC-S-7005,Chemical Compound
5840,TC-S-7006,Chemical Compound
5841,TC-S-7009,Chemical Compound
5842,TC-SP-14,Chemical Compound
5843,TCN201,Chemical Compound
5844,TCN238,Chemical Compound
5845,TCS-HDAC6-20b,Chemical Compound
5846,TCS-OX2-29,Chemical Compound
5847,TCS-PIM-1-1,Chemical Compound
5848,TCS-2002,Chemical Compound
5849,TCS-21311,Chemical Compound
5850,TCS-2314,Chemical Compound
5851,TCS-3035,Chemical Compound
5852,TCS-359,Chemical Compound
5853,TCS-5861528,Chemical Compound
5854,TC1,Chemical Compound
5855,TC2559,Chemical Compound
5856,tebipenem,Chemical Compound
5857,tecadenoson,Chemical Compound
5858,tecalcet,Chemical Compound
5859,tecastemizole,Chemical Compound
5860,tegaserod,Chemical Compound
5861,teijin-compound-1,Chemical Compound
5862,telaprevir,Chemical Compound
5863,telatinib,Chemical Compound
5864,telcagepant,Chemical Compound
5865,telenzepine,Chemical Compound
5866,telithromycin,Chemical Compound
5867,telmisartan,Chemical Compound
5868,telotristat,Chemical Compound
5869,telotristat-ethyl,Chemical Compound
5870,temocapril,Chemical Compound
5871,temozolomide,Chemical Compound
5872,temsirolimus,Chemical Compound
5873,tenatoprazole,Chemical Compound
5874,teneligliptin,Chemical Compound
5875,tenidap,Chemical Compound
5876,teniposide,Chemical Compound
5877,tenofovir-disoproxil,Chemical Compound
5878,tenovin-1,Chemical Compound
5879,tenovin-6,Chemical Compound
5880,SIRT3,Gene
5881,tenoxicam,Chemical Compound
5882,tepoxalin,Chemical Compound
5883,PKM,Gene
5884,TEPP-46,Chemical Compound
5885,BIRC5,Gene
5886,terameprocol,Chemical Compound
5887,terazosin,Chemical Compound
5888,terbinafine,Chemical Compound
5889,terbutaline,Chemical Compound
5890,terfenadine,Chemical Compound
5891,terguride,Chemical Compound
5892,teriflunomide,Chemical Compound
5893,terlipressin,Chemical Compound
5894,terreic-acid-(-),Chemical Compound
5895,terutroban,Chemical Compound
5896,tesaglitazar,Chemical Compound
5897,tetomilast,Chemical Compound
5898,tetrabenazine,Chemical Compound
5899,tetracaine,Chemical Compound
5900,tetraethylenepentamine,Chemical Compound
5901,tetrahydrofolic-acid,Chemical Compound
5902,CDA,Gene
5903,tetrahydrouridine,Chemical Compound
5904,tetramisole,Chemical Compound
5905,tetrandrine,Chemical Compound
5906,tetrazol-5-yl-glycine-(RS),Chemical Compound
5907,tetrindole,Chemical Compound
5908,TFC-007,Chemical Compound
5909,TG-003,Chemical Compound
5910,TG-02,Chemical Compound
5911,TG-100572,Chemical Compound
5912,TG-100801,Chemical Compound
5913,TG-101209,Chemical Compound
5914,TGX-221,Chemical Compound
5915,TG100-115,Chemical Compound
5916,TH-588,Chemical Compound
5917,thalidomide,Chemical Compound
5918,theobromine,Chemical Compound
5919,MGEA5,Gene
5920,thiamet-g,Chemical Compound
5921,SLC19A2,Gene
5922,thiamine,Chemical Compound
5923,TPK1,Gene
5924,thiamylal,Chemical Compound
5925,thiethylperazine,Chemical Compound
5926,thiocolchicoside,Chemical Compound
5927,thioctic-acid,Chemical Compound
5928,thioguanine,Chemical Compound
5929,thiomersal,Chemical Compound
5930,thiopental,Chemical Compound
5931,thioperamide,Chemical Compound
5932,thioproperazine,Chemical Compound
5933,thioridazine,Chemical Compound
5934,thiorphan,Chemical Compound
5935,FOXM1,Gene
5936,thiostrepton,Chemical Compound
5937,thiotepa,Chemical Compound
5938,thiothixene,Chemical Compound
5939,thiram,Chemical Compound
5940,thymol,Chemical Compound
5941,THZ1,Chemical Compound
5942,THZ1-R,Chemical Compound
5943,THZ2,Chemical Compound
5944,tiagabine,Chemical Compound
5945,tianeptine,Chemical Compound
5946,tiapride,Chemical Compound
5947,tiaprofenic-acid,Chemical Compound
5948,tibolone,Chemical Compound
5949,ticagrelor,Chemical Compound
5950,ticlopidine,Chemical Compound
5951,TIC10,Chemical Compound
5952,tideglusib,Chemical Compound
5953,tienilic-acid,Chemical Compound
5954,tie2-kinase-inhibitor,Chemical Compound
5955,tifenazoxide,Chemical Compound
5956,tiludronate,Chemical Compound
5957,timofibrate,Chemical Compound
5958,timolol,Chemical Compound
5959,tiotidine,Chemical Compound
5960,tiotropium,Chemical Compound
5961,tioxolone,Chemical Compound
5962,tipifarnib,Chemical Compound
5963,SERPINE1,Gene
5964,tiplaxtinin,Chemical Compound
5965,tiprenolol,Chemical Compound
5966,tiracizine,Chemical Compound
5967,tiratricol,Chemical Compound
5968,tirofiban,Chemical Compound
5969,tivantinib,Chemical Compound
5970,tivozanib,Chemical Compound
5971,tizanidine,Chemical Compound
5972,TMN-355,Chemical Compound
5973,TNP-470,Chemical Compound
5974,tocainide,Chemical Compound
5975,toceranib,Chemical Compound
5976,tofacitinib,Chemical Compound
5977,tofisopam,Chemical Compound
5978,tofogliflozin,Chemical Compound
5979,tolamolol,Chemical Compound
5980,tolazamide,Chemical Compound
5981,tolazoline,Chemical Compound
5982,tolbutamide,Chemical Compound
5983,tolcapone,Chemical Compound
5984,tolimidone,Chemical Compound
5985,tolmetin,Chemical Compound
5986,tolonidine,Chemical Compound
5987,toloxatone,Chemical Compound
5988,tolperisone,Chemical Compound
5989,tolrestat,Chemical Compound
5990,AKR1B10,Gene
5991,tolterodine,Chemical Compound
5992,tolvaptan,Chemical Compound
5993,tomelukast,Chemical Compound
5994,topiramate,Chemical Compound
5995,topiroxostat,Chemical Compound
5996,topotecan,Chemical Compound
5997,torasemide,Chemical Compound
5998,torcetrapib,Chemical Compound
5999,torcitabine,Chemical Compound
6000,TK2,Gene
6001,toremifene,Chemical Compound
6002,torin-1,Chemical Compound
6003,torin-2,Chemical Compound
6004,tosedostat,Chemical Compound
6005,LAP3,Gene
6006,NPEPPS,Gene
6007,toyocamycin,Chemical Compound
6008,tozadenant,Chemical Compound
6009,tozasertib,Chemical Compound
6010,TP-003,Chemical Compound
6011,TP-0903,Chemical Compound
6012,TPCA-1,Chemical Compound
6013,tracazolate,Chemical Compound
6014,TRAM-34,Chemical Compound
6015,TRAM-39,Chemical Compound
6016,trametinib,Chemical Compound
6017,tramiprosate,Chemical Compound
6018,trandolapril,Chemical Compound
6019,tranexamic-acid,Chemical Compound
6020,tranilast,Chemical Compound
6021,tranylcypromine,Chemical Compound
6022,trap-101,Chemical Compound
6023,trapidil,Chemical Compound
6024,travoprost,Chemical Compound
6025,traxoprodil,Chemical Compound
6026,trazodone,Chemical Compound
6027,trelagliptin,Chemical Compound
6028,trepibutone,Chemical Compound
6029,treprostinil,Chemical Compound
6030,trequinsin,Chemical Compound
6031,tretazicar,Chemical Compound
6032,tretinoin,Chemical Compound
6033,GPRC5A,Gene
6034,RARRES1,Gene
6035,triamcinolone,Chemical Compound
6036,triamcinolone-acetonide,Chemical Compound
6037,triamterene,Chemical Compound
6038,triapine,Chemical Compound
6039,trichlormethiazide,Chemical Compound
6040,trichostatin-a,Chemical Compound
6041,triciribine,Chemical Compound
6042,triclabendazole,Chemical Compound
6043,triclosan,Chemical Compound
6044,trientine,Chemical Compound
6045,trifluoperazine,Chemical Compound
6046,S100A4,Gene
6047,triflupromazine,Chemical Compound
6048,trifluridine,Chemical Compound
6049,triflusal,Chemical Compound
6050,trihexyphenidyl,Chemical Compound
6051,trimebutine,Chemical Compound
6052,ACAA2,Gene
6053,trimetazidine,Chemical Compound
6054,trimethadione,Chemical Compound
6055,trimethobenzamide,Chemical Compound
6056,trimethoprim,Chemical Compound
6057,trimethoquinol,Chemical Compound
6058,trimetrexate,Chemical Compound
6059,trimipramine,Chemical Compound
6060,tripelennamine,Chemical Compound
6061,triprolidine,Chemical Compound
6062,triptan,Chemical Compound
6063,triptolide,Chemical Compound
6064,triptorelin,Chemical Compound
6065,trofinetide,Chemical Compound
6066,troglitazone,Chemical Compound
6067,trometamol,Chemical Compound
6068,CANT1,Gene
6069,DCN,Gene
6070,NEIL1,Gene
6071,"tropanyl-3,5-dimethylbenzoate",Chemical Compound
6072,tropesin,Chemical Compound
6073,tropicamide,Chemical Compound
6074,tropisetron,Chemical Compound
6075,trospium,Chemical Compound
6076,trovafloxacin,Chemical Compound
6077,TRV130,Chemical Compound
6078,tryptanthrin,Chemical Compound
6079,tryptophan,Chemical Compound
6080,WARS,Gene
6081,WARS2,Gene
6082,TTNPB,Chemical Compound
6083,TTP-22,Chemical Compound
6084,tubastatin-A,Chemical Compound
6085,tubocurarine,Chemical Compound
6086,ZACN,Gene
6087,tucatinib,Chemical Compound
6088,TUG-770,Chemical Compound
6089,TUG-891,Chemical Compound
6090,tulobuterol,Chemical Compound
6091,TW-37,Chemical Compound
6092,TWS-119,Chemical Compound
6093,MYC,Gene
6094,TY-52156,Chemical Compound
6095,tyrphostin-AG-1296,Chemical Compound
6096,tyrphostin-AG-1478,Chemical Compound
6097,tyrphostin-AG-18,Chemical Compound
6098,tyrphostin-AG-494,Chemical Compound
6099,tyrphostin-AG-825,Chemical Compound
6100,tyrphostin-AG-835,Chemical Compound
6101,tyrphostin-AG-879,Chemical Compound
6102,tyrphostin-AG-99,Chemical Compound
6103,U-0126,Chemical Compound
6104,MAP2K7,Gene
6105,U-0521,Chemical Compound
6106,U-104,Chemical Compound
6107,U-50488-(-),Chemical Compound
6108,U-54494A,Chemical Compound
6109,U-75799E,Chemical Compound
6110,U-99194,Chemical Compound
6111,UAMC-00039,Chemical Compound
6112,DPP7,Gene
6113,UB-165,Chemical Compound
6114,ubenimex,Chemical Compound
6115,RNPEP,Gene
6116,UBP-296,Chemical Compound
6117,UBP-302,Chemical Compound
6118,UBP-310,Chemical Compound
6119,UC-112,Chemical Compound
6120,UF-010,Chemical Compound
6121,ufenamate,Chemical Compound
6122,UH-232-(+),Chemical Compound
6123,UK-356618,Chemical Compound
6124,UK-383367,Chemical Compound
6125,UK-5099,Chemical Compound
6126,ulipristal,Chemical Compound
6127,umeclidinium,Chemical Compound
6128,UNC0224,Chemical Compound
6129,UNC0321,Chemical Compound
6130,UNC0631,Chemical Compound
6131,UNC0638,Chemical Compound
6132,UNC0642,Chemical Compound
6133,UNC0646,Chemical Compound
6134,UNC0737,Chemical Compound
6135,L3MBTL3,Gene
6136,UNC1215,Chemical Compound
6137,UNC1999,Chemical Compound
6138,UNC2025,Chemical Compound
6139,UNC2250,Chemical Compound
6140,UNC2327,Chemical Compound
6141,PIP5K1C,Gene
6142,UNC3230,Chemical Compound
6143,L3MBTL1,Gene
6144,UNC669,Chemical Compound
6145,UNC926,Chemical Compound
6146,UPF-1069,Chemical Compound
6147,uprosertib,Chemical Compound
6148,uracil,Chemical Compound
6149,UCKL1,Gene
6150,urapidil,Chemical Compound
6151,URB597,Chemical Compound
6152,FAAH2,Gene
6153,ARG1,Gene
6154,urea,Chemical Compound
6155,uric-acid,Chemical Compound
6156,uridine,Chemical Compound
6157,TYMP,Gene
6158,uridine-5'-triphosphate,Chemical Compound
6159,CDKL2,Gene
6160,URMC-099,Chemical Compound
6161,MAP3K10,Gene
6162,MAP3K11,Gene
6163,ursodiol,Chemical Compound
6164,ursolic-acid,Chemical Compound
6165,usniacin-(+),Chemical Compound
6166,valdecoxib,Chemical Compound
6167,valethamate,Chemical Compound
6168,valproic-acid,Chemical Compound
6169,ACADSB,Gene
6170,SCN1B,Gene
6171,SCN2B,Gene
6172,SCN3B,Gene
6173,SCN4B,Gene
6174,valrubicin,Chemical Compound
6175,valsartan,Chemical Compound
6176,valspodar,Chemical Compound
6177,vandetanib,Chemical Compound
6178,EPHA1,Gene
6179,EPHA10,Gene
6180,EPHA3,Gene
6181,EPHA4,Gene
6182,EPHA5,Gene
6183,EPHA6,Gene
6184,EPHA7,Gene
6185,EPHA8,Gene
6186,EPHB1,Gene
6187,EPHB2,Gene
6188,EPHB3,Gene
6189,EPHB6,Gene
6190,PTK6,Gene
6191,vanillin,Chemical Compound
6192,vanoxerine,Chemical Compound
6193,vardenafil,Chemical Compound
6194,varenicline,Chemical Compound
6195,varespladib,Chemical Compound
6196,vasopressin,Chemical Compound
6197,vatalanib,Chemical Compound
6198,VBY-825,Chemical Compound
6199,VE-821,Chemical Compound
6200,VE-822,Chemical Compound
6201,vecuronium,Chemical Compound
6202,vedaprofen,Chemical Compound
6203,veliflapon,Chemical Compound
6204,veliparib,Chemical Compound
6205,velneperit,Chemical Compound
6206,vemurafenib,Chemical Compound
6207,venetoclax,Chemical Compound
6208,venlafaxine,Chemical Compound
6209,VER-155008,Chemical Compound
6210,VER-49009,Chemical Compound
6211,verapamil,Chemical Compound
6212,NALCN,Gene
6213,CCR9,Gene
6214,vercirnon,Chemical Compound
6215,verinurad,Chemical Compound
6216,vernakalant,Chemical Compound
6217,verubulin,Chemical Compound
6218,SLC18A3,Gene
6219,vesamicol,Chemical Compound
6220,vesnarinone,Chemical Compound
6221,VGX-1027,Chemical Compound
6222,vicriviroc,Chemical Compound
6223,vidarabine,Chemical Compound
6224,vigabatrin,Chemical Compound
6225,vilanterol,Chemical Compound
6226,vilazodone,Chemical Compound
6227,vildagliptin,Chemical Compound
6228,viloxazine,Chemical Compound
6229,vinblastine,Chemical Compound
6230,TUBD1,Gene
6231,TUBE1,Gene
6232,TUBG1,Gene
6233,vinburnine,Chemical Compound
6234,vincamine,Chemical Compound
6235,vincristine,Chemical Compound
6236,vindesine,Chemical Compound
6237,vinorelbine,Chemical Compound
6238,vinpocetine,Chemical Compound
6239,vipadenant,Chemical Compound
6240,vismodegib,Chemical Compound
6241,vitamin-E,Chemical Compound
6242,PPP2CA,Gene
6243,PPP2CB,Gene
6244,SEC14L2,Gene
6245,SEC14L3,Gene
6246,SEC14L4,Gene
6247,VLX600,Chemical Compound
6248,voglibose,Chemical Compound
6249,volasertib,Chemical Compound
6250,volinanserin,Chemical Compound
6251,vonoprazan,Chemical Compound
6252,F2R,Gene
6253,vorapaxar,Chemical Compound
6254,voreloxin,Chemical Compound
6255,voriconazole,Chemical Compound
6256,vorinostat,Chemical Compound
6257,vortioxetine,Chemical Compound
6258,voxtalisib,Chemical Compound
6259,VP-20629,Chemical Compound
6260,VT-464,Chemical Compound
6261,VTP-27999,Chemical Compound
6262,VUF10166,Chemical Compound
6263,VUF10460,Chemical Compound
6264,VUF11207,Chemical Compound
6265,VU0155069,Chemical Compound
6266,VU0238429,Chemical Compound
6267,VU0240551,Chemical Compound
6268,VU0357121,Chemical Compound
6269,VU0360172,Chemical Compound
6270,VU0361737,Chemical Compound
6271,VU0364439,Chemical Compound
6272,VU0364739,Chemical Compound
6273,VU0364770,Chemical Compound
6274,VU0422288,Chemical Compound
6275,VU10010,Chemical Compound
6276,VU152100,Chemical Compound
6277,VU1545,Chemical Compound
6278,VU29,Chemical Compound
6279,VU591,Chemical Compound
6280,VX-11e,Chemical Compound
6281,VX-702,Chemical Compound
6282,VX-745,Chemical Compound
6283,VX-765,Chemical Compound
6284,W-54011,Chemical Compound
6285,warfarin,Chemical Compound
6286,WAY-100635,Chemical Compound
6287,WAY-161503,Chemical Compound
6288,WAY-170523,Chemical Compound
6289,WAY-200070,Chemical Compound
6290,WAY-207024,Chemical Compound
6291,WAY-208466,Chemical Compound
6292,WAY-213613,Chemical Compound
6293,SFRP1,Gene
6294,WAY-316606,Chemical Compound
6295,WAY-362450,Chemical Compound
6296,WAY-600,Chemical Compound
6297,WAY-629,Chemical Compound
6298,WB-4101,Chemical Compound
6299,WDR5-0103,Chemical Compound
6300,WH-4-023,Chemical Compound
6301,WHI-P154,Chemical Compound
6302,WIKI4,Chemical Compound
6303,WIN-18446,Chemical Compound
6304,WIN-64338,Chemical Compound
6305,WASL,Gene
6306,wiskostatin,Chemical Compound
6307,wnt-c59,Chemical Compound
6308,PI4KA,Gene
6309,wortmannin,Chemical Compound
6310,WP1066,Chemical Compound
6311,WP1130,Chemical Compound
6312,UCHL5,Gene
6313,USP9X,Gene
6314,WR99210,Chemical Compound
6315,CES3,Gene
6316,WWL-113,Chemical Compound
6317,ABHD6,Gene
6318,WWL-123,Chemical Compound
6319,WYE-125132,Chemical Compound
6320,WYE-354,Chemical Compound
6321,WYE-687,Chemical Compound
6322,WZ-3146,Chemical Compound
6323,WZ-4002,Chemical Compound
6324,WZ4003,Chemical Compound
6325,NUAK2,Gene
6326,WZ8040,Chemical Compound
6327,WZ811,Chemical Compound
6328,xaliproden,Chemical Compound
6329,xamoterol,Chemical Compound
6330,xanomeline,Chemical Compound
6331,XAV-939,Chemical Compound
6332,XBD173,Chemical Compound
6333,XD-14,Chemical Compound
6334,XE-991,Chemical Compound
6335,xipamide,Chemical Compound
6336,XL019,Chemical Compound
6337,XL147,Chemical Compound
6338,XL228,Chemical Compound
6339,XL388,Chemical Compound
6340,XL647,Chemical Compound
6341,XMD17-109,Chemical Compound
6342,DCLK2,Gene
6343,XMD8-92,Chemical Compound
6344,TNK1,Gene
6345,xylazine,Chemical Compound
6346,xylometazoline,Chemical Compound
6347,Y-11,Chemical Compound
6348,Y-134,Chemical Compound
6349,Y-26763,Chemical Compound
6350,Y-27152,Chemical Compound
6351,Y-27632,Chemical Compound
6352,PKN2,Gene
